urls,images
www.digikala.com/product/dkp-2353252/جعبه-هدیه-مهدی-یار-کد-128,"https://dkstatics-public.digikala.com/digikala-products/115144438.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1881707/بشقاب-میناکاری-کد-66,"https://dkstatics-public.digikala.com/digikala-products/112576293.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6561626/سینی-مسی-کد-c25,"https://dkstatics-public.digikala.com/digikala-products/23373b5ab8ffce4fbc17aaf585356d31dca7c64a_1632655548.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6760045/گلدان-شیشه-ای-مدل-behrad,"https://dkstatics-public.digikala.com/digikala-products/61dfcccb505e2b6e54745dbab6a89194f41abe6d_1634314648.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1167347/جعبه-هدیه-طرح-پیانو-کد-0020,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-5027766/کاموا-سوگول-مدل-تریکو,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-5588302/سینی-مسی-کد-gh01,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281929.svg
www.digikala.com/product/dkp-5170685/جعبه-هدیه-مدل-سوپرایزی-لاله,"https://dkstatics-public.digikala.com/digikala-products/35c7d55634ed1dd8df57f10aacd324baa0566b3d_1621061599.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1774084/جعبه-هدیه-چوبی-مدل-تولدت-مبارک,"https://dkstatics-public.digikala.com/digikala-products/112001268.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2286338/ست-9-تکه-پذیرایی-مسی-کد-2093,"https://dkstatics-public.digikala.com/digikala-products/114767585.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1507600/جعبه-هدیه-چوبی-کادویی-آیهان-باکس-مدل-56,"https://dkstatics-public-2.digikala.com/digikala-products/110576824.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4387582/کاموا-سوپر-کریستال-مدل-gold,"https://dkstatics-public.digikala.com/digikala-products/4661aaeebc58aa565ccb52f6b8255ed2d8c97a6a_1612366462.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6818711/پارچه-ملحفه-سندس-مدل-متقال-کد-z22,"https://dkstatics-public.digikala.com/digikala-products/3416cde3973e95dcc1509a79eaf2123b420f7010_1634806106.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3491552/کاسه-مسی-کد-102,"https://dkstatics-public.digikala.com/digikala-products/0515e1752ad64e716b4d18227ab10fe89386443c_1601708206.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7260561/پارچه-پرده-مدل-32-تور,"https://dkstatics-public.digikala.com/digikala-products/c0a8d3ccf2e40ffaaa9903485edb0dadf05f73df_1638950896.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2696379/جا-کلیدی-طرح-خانه-کد-06,"https://dkstatics-public.digikala.com/digikala-products/120509385.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
