urls,images
www.digikala.com/product/dkp-452752/میز-تحریر-تاشو-دیواری-کاردینو-مدل-غزل,"https://dkstatics-public.digikala.com/digikala-products/2148046.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-729602/میز-و-صندلی-تحریر-سپهر-یاس-سفید-مدل-002,"https://dkstatics-public.digikala.com/digikala-products/3280236.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4000252/کاغذ-یادداشت-مستر-راد-مدل-تینا-کد-w-1388-بسته-200-عددی,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-2864311/مداد-رنگی-120-رنگ-فابر-کاستل-مدل-polychromos,"https://dkstatics-public.digikala.com/digikala-products/121562183.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-300836/چراغ-مطالعه-کد-dl-113,"https://dkstatics-public.digikala.com/digikala-products/771651.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7473883/دفتر-برنامه-ریزی-مستر-راد-طرح-گل-مدل-پلنر-جدید-کد-1621,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-4118127/میز-تحریر-مدل-m33,"https://dkstatics-public.digikala.com/digikala-products/bb2e4185e492d6642dabd9abe14b1f55c443cd31_1609249458.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1942388/کوله-پشتی-مدل-hw1,"https://dkstatics-public.digikala.com/digikala-products/119587516.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-623454/میز-تحریر-تاشوو-تنظیم-شو-میلاد-سفید-70,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-563439/چراغ-مطالعه-مدل-en-101,"https://dkstatics-public.digikala.com/digikala-products/111068141.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4428726/میز-تحریر-گنجینه-مدل-فلور,"https://dkstatics-public.digikala.com/digikala-products/897e885a983fefe36a9f0944086c88b752ed3ec8_1612864212.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
